initials	subj	item	cond	question	response
M N	8	25	a	مادر سمیه حسابی تدارک برای مراسم دید	7
M N	8	26	a	مداح آیه ای قرائت از قرآن کرد	6
M N	8	27	a	پدر کودکش را حفاظت از خطر کرد	5
M N	8	28	a	معلم نکات آموزنده ای تدریس به من کرد	5
M N	8	29	a	سعید تصمیم گرفت اقامت در ایران کند	6
M N	8	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	4
M N	8	31	a	سیما نگهداری از مادرش می کرد	7
M N	8	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	7
M N	8	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	2
M N	8	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	5
M N	8	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	6
M N	8	36	a	دشمن شهر را نابود با بی رحمی کرد	4
M N	8	1	b	مریم آرزویی برای من کرد	7
M N	8	2	b	علی آهنگی برای من زد	7
M N	8	3	b	مادرم دعایی برای من کرد	7
M N	8	4	b	حمید تقاضایی از مینا کرد	7
M N	8	5	b	حسن شکایتی از همسایه اش کرد	7
M N	8	6	b	خبرنگار برداشتی از حرفهای من کرد	7
M N	8	7	b	سپیده تحلیلی از مقاله کرد	7
M N	8	8	b	سارا انتظاری از من داشت	7
M N	8	9	b	همکارم سهمی از شرکت برد	7
M N	8	10	b	من خواهشی از مهسا کردم	7
M N	8	11	b	الهام عطری به لباسش زد	7
M N	8	12	b	محسن اتهامی به من زد	7
M N	8	13	b	رضا لبخندی به من زد	7
M N	8	14	b	مژگان تهمتی به من زد	7
M N	8	15	b	همسرم ضربه ای به من زد	7
M N	8	16	b	فرزاد حرفی به من زد	7
M N	8	17	b	معلم توصیه ای به من کرد	7
M N	8	18	b	کوروش نصیحتی به من کرد	7
M N	8	19	b	شبنم پیشنهادی به من داد	7
M N	8	20	b	بهنام راهنمایی به من کرد	7
M N	8	21	b	همسایه ام تذکری به من داد	7
M N	8	22	b	نیما سفارشی به من کرد	7
M N	8	23	b	آدم رباها هشداری به من دادند	7
M N	8	24	b	فرهاد قولی به من داد	7
M N	8	25	b	میترا دروغی به من گفت	7
M N	8	26	b	نیلوفر پیشرفتی در مدرسه کرد	7
M N	8	27	b	مجید لطفی به من کرد	7
M N	8	28	b	استاد صحبتی با شاگردش کرد	7
M N	8	29	b	سینا قراری با ندا گذاشت	7
M N	8	30	b	من حدسی در مورد ستاره زدم	7
M N	8	31	b	پژمان قضاوتی در مورد من کرد	7
M N	8	32	b	کاوه حسی در مورد پریسا کرد	6
M N	8	33	b	حامد استدلالی در مورد مسئله کرد	7
M N	8	34	b	حسین اشتباهی در مورد همسرش کرد	7
M N	8	35	b	نازنین تصمیمی در مورد خودش گرفت	7
M N	8	36	b	مهدی اعتراضی در دادگاه کرد	7
M N	8	1	c	گلناز اتو به لباسش زد	7
M N	8	2	c	شهره اتومبیل با دوستش راند	6
M N	8	3	c	علیرضا اشک برای مادرش می ریخت	7
M N	8	4	c	رئیس امضا برای من کرد	6
M N	8	5	c	نرگس آب از خجالت شد	6
M N	8	6	c	لاستیک باد از حرارت کرد	1
M N	8	7	c	کارگر صیقل به شیشه داد	7
M N	8	8	c	"8.	بازیگر گل در سینما کرد"	1
M N	8	9	c	راحله گوش به حرفم داد	7
M N	8	10	c	گوشهایم یخ در سرما بست	3
M N	8	11	c	نوشین زمین با زانو خورد	1
M N	8	12	c	همسایه ام در با عجله زد	2
M N	8	13	c	لباس ها برق از تمیزی می زد	7
M N	8	14	c	مغازه دار تلمبه به دوچرخه زد	6
M N	8	15	c	اتفاقی رخ برای من داد	5
M N	8	16	c	فرشید شاخ از تعجب درآورد	6
M N	8	17	c	درخت سیب شکوفه در باغ داد	7
M N	8	18	c	دهانم قفل از ترس شد	6
M N	8	19	c	ماهرخ مسکن در پاریس گزید	5
M N	8	20	c	مار نیش به من زد	7
M N	8	21	c	من خار در جمع شدم	4
M N	8	22	c	خواهرم عکس را قاب با سلیقه کرد	5
M N	8	23	c	نادر پاکت را قیچی با احتیاط کرد	2
M N	8	24	c	سر تیر تا پایش می کشید	3
M N	8	25	c	نجار قفسه را تراش با دقت داد	6
M N	8	26	c	رویا آتش از عصبانیت گرفت	5
M N	8	27	c	امیرعلی درآمدش را دود با هروئین کرد	5
M N	8	28	c	شادی موج در چشمهایش می زد	6
M N	8	29	c	پلیس راهم را سد با ماشین کرد	3
M N	8	30	c	مجری تپق در برنامه زد	7
M N	8	31	c	مرتضی ماشینش را پارک جلوی در کرد	4
M N	8	32	c	غذای دیروز مزه به من داد	6
M N	8	33	c	خاطره ای نقش در ذهنم بست	5
M N	8	34	c	من چمدان را وزن با ترازو کردم	5
M N	8	35	c	کبوتر تخم در لانه گذاشت	5
M N	8	36	c	پونه سرما زیر باران خورد	6
M N	8	1	filler	من و بهاره دیروز با هم به مدرسه رفتیم	7
M N	8	2	filler	بالاخره داریوش تصمیم گرفت ماشینش را بفروشد	7
M N	8	3	filler	دیشب مهمانیِ دوستِ خواهرم خیلی خوش گذشت	7
M N	8	4	filler	آیدا باید همه‏ ی لباس‏ هایش را می‏ شست	7
M N	8	5	filler	احمد به امید فوتِ پدرش را تسلیت گفت	7
M N	8	6	filler	من دیروز همه ‏ی کلوچه ‏ها را خوردم	7
M N	8	7	filler	من با کمکِ همسایه دیوارِ حیاط را رنگ کردم	7
M N	8	8	filler	من در کودکی خیلی شیطنت می‏ کردم	7
M N	8	9	filler	من دیروز با شریکم قرار گذاشتم	7
M N	8	10	filler	پریناز دیشب به جشنِ تولدِ دوستش رفت	7
M N	8	11	filler	بعد از رفتن پروین آب از آب تکان نخورد	7
M N	8	12	filler	نظم این خانه قابل احترام است	7
M N	8	13	filler	دکتر گفت می‏ توانم ورزش کنم	7
M N	8	14	filler	من همیشه از هواپیما می ‏ترسیدم	7
M N	8	15	filler	سیامک روزبه را بخشید	7
M N	8	16	filler	پدرِ کیوان ورشکست شد	7
M N	8	17	filler	معلم حسابی تشویقم کرد	7
M N	8	18	filler	همکلاسیِ من خیلی درس می‏ خواند	7
M N	8	19	filler	غزاله دیروز ساعت‏ ها رویِ نیمکتِ پارک نشست	7
M N	8	20	filler	تو آدم بی‏ ملاحظه‏ ای هستی	7
M N	8	21	filler	زهره در دانشگاهِ آزاد پارسال قبول شد	7
M N	8	22	filler	من دیشب به خانه دوستانم را دعوت کردم	7
M N	8	23	filler	افسانه  از چیزی هیچ وقت شکایت نمی‏ کرد	7
M N	8	24	filler	نوید تصمیم گرفت برود به سربازی	7
M N	8	25	filler	خواب عمیقی دیشب کردم	7
M N	8	26	filler	من دیروز نخریدم هیچ لباسی	7
M N	8	27	filler	دیروز نتوانست داوود سر کار برود	7
M N	8	28	filler	زیاد الهه از قبولیش در دانشگاه خوشحال نبود	7
M N	8	29	filler	به خانه دخترخاله‏ ام دیشب رفته‏ بودم	7
M N	8	30	filler	به رستورانِ همیشگی رفتم من	7
M N	8	31	filler	به خاطرِ من پروانه تلویزیون را خاموش کرد	7
M N	8	32	filler	سهیل تصمیم گرفته بود که در جریان مادرش را بگذارد	2
M N	8	33	filler	خیلی آهنگ پیمان در من اثر گذاشت	7
M N	8	34	filler	پشتکار خوبی مهرداد دارد	6
M N	8	35	filler	من تماس با دوستم در لندن گرفتم	7
M N	8	36	filler	من فوتبالیست هیچ‏ وقت خوبی نبودم	6
M N	8	37	filler	ما زیر باران موش آب‏ کشیده آن شب شدیم	6
M N	8	38	filler	دیروز غذا مادرم نپخته بود	7
M N	8	39	filler	تمامِ روز را میلاد رانندگی کرد	7
M N	8	40	filler	من زود دیروز به خانه برگشتم	5
M N	8	41	filler	بیژن رادیو اهلِ نیست	1
M N	8	42	filler	"42.	شهاب و آوا  از با هم شمال برگشتند"	2
M N	8	43	filler	فرید از کار پشیمان خود نبود	1
M N	8	44	filler	با دیروز دوستانم به رستوران رفتم	3
M N	8	45	filler	محمود خرید مسئول خواروبار بود	2
M N	8	46	filler	شیما گم زمان را کرده بود	1
M N	8	47	filler	من مونا را دیده همین تازگی ‏ بودم	2
M N	8	48	filler	محمد یک به زهرا انگشتر هدیه داد	3
M N	8	49	filler	دیشب زیاد اشتها آزاده نداشت	6
M N	8	50	filler	من از خوشم شوخیِ دیروزِ سحر نیامد	2
M N	8	51	filler	چشم‏های قرمز فریبا شده بود	1
M N	8	52	filler	متوجه هانیه اشتباهش شد	1
M N	8	53	filler	ابراهیم همان را ادامه کار قدیمی داد	2
M N	8	54	filler	فهیمه سر دو هفته پیش کار نرفت	1
M N	8	55	filler	دختر خوش ژاله ‏سلیقه ‏ای است	3
M N	8	56	filler	برای من اصلا برادرم اهمیت ندارم	1
M N	8	57	filler	من مشکل آدم ‏پسندی هستم	2
M N	8	58	filler	پدر کیوان محکمی مرد ‏است	1
M N	8	59	filler	برگشتنم عجیب برای همه بود	5
M N	8	60	filler	خانه ی خیلی مادربزرگم قدیمی است	2
F S	9	1	a	رئیسم مرا اخراج از کار کرد	3
F S	9	2	a	همکارم نامه ای ارسال به من کرد	1
F S	9	3	a	مدیرعامل کارمندان جدیدی استخدام در شرکت کرد	1
F S	9	4	a	دوستم در مورد این خبر اطلاع به من داد	3
F S	9	5	a	استادم نظرش را در مورد این مقاله اظهار به من کرد	7
F S	9	6	a	دانشمندان موادی استخراج از نفت کردند	1
F S	9	7	a	رستوران جدیدی افتتاح در محل شد	2
F S	9	8	a	دخترم کار خود را آغاز در شرکت کرد	2
F S	9	9	a	پدر مرا صبح زود بیدار از خوا ب کرد	2
F S	9	10	a	دوستم سعی می کرد مرا تحریک با حرفهایش کند	2
F S	9	11	a	نسرین بالاخره توانست تحقق به آرزویش ببخشد	2
F S	9	12	a	همسرم دائم نظرش را تحمیل به من می کرد	6
F S	9	13	a	مشاور آینده روشنی را ترسیم برای من کرد	6
F S	9	14	a	شریکم سود شرکت را تقسیم با من کرد	7
F S	9	15	a	کارگردان انتقادی دریافت در مورد فیلم کرد	1
F S	9	16	a	یگان ویژه اعضای مافیا را محاصره با مهارت کرد	2
F S	9	17	a	او در مراسم ظاهر با اعتماد به نفس شد	1
F S	9	18	a	مجلس قانونی تصویب برای خانواده کرد	3
F S	9	19	a	مربی شانس بازیِ دوباره را دریغ از من کرد	1
F S	9	20	a	آوا فرزندش را ترجیح به مادرش داد	4
F S	9	21	a	ویراستار به سلیقه خود تصرف در کتاب کرد	4
F S	9	22	a	هنگامه پولی واریز برای من کرد	2
F S	9	23	a	من دیروز عیادت از خاله ام کردم	1
F S	9	24	a	پسرخاله ام اعزام به سربازی شد	6
F S	9	25	a	مادر سمیه حسابی تدارک برای مراسم دید	3
F S	9	26	a	مداح آیه ای قرائت از قرآن کرد	2
F S	9	27	a	پدر کودکش را حفاظت از خطر کرد	2
F S	9	28	a	معلم نکات آموزنده ای تدریس به من کرد	5
F S	9	29	a	سعید تصمیم گرفت اقامت در ایران کند	5
F S	9	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	1
F S	9	31	a	سیما نگهداری از مادرش می کرد	5
F S	9	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	2
F S	9	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	2
F S	9	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	3
F S	9	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	2
F S	9	36	a	دشمن شهر را نابود با بی رحمی کرد	1
F S	9	1	b	مریم آرزویی برای من کرد	6
F S	9	2	b	علی آهنگی برای من زد	5
F S	9	3	b	مادرم دعایی برای من کرد	6
F S	9	4	b	حمید تقاضایی از مینا کرد	6
F S	9	5	b	حسن شکایتی از همسایه اش کرد	2
F S	9	6	b	خبرنگار برداشتی از حرفهای من کرد	6
F S	9	7	b	سپیده تحلیلی از مقاله کرد	7
F S	9	8	b	سارا انتظاری از من داشت	2
F S	9	9	b	همکارم سهمی از شرکت برد	6
F S	9	10	b	من خواهشی از مهسا کردم	2
F S	9	11	b	الهام عطری به لباسش زد	7
F S	9	12	b	محسن اتهامی به من زد	7
F S	9	13	b	رضا لبخندی به من زد	6
F S	9	14	b	مژگان تهمتی به من زد	6
F S	9	15	b	همسرم ضربه ای به من زد	6
F S	9	16	b	فرزاد حرفی به من زد	6
F S	9	17	b	معلم توصیه ای به من کرد	6
F S	9	18	b	کوروش نصیحتی به من کرد	5
F S	9	19	b	شبنم پیشنهادی به من داد	7
F S	9	20	b	بهنام راهنمایی به من کرد	1
F S	9	21	b	همسایه ام تذکری به من داد	6
F S	9	22	b	نیما سفارشی به من کرد	7
F S	9	23	b	آدم رباها هشداری به من دادند	6
F S	9	24	b	فرهاد قولی به من داد	5
F S	9	25	b	میترا دروغی به من گفت	5
F S	9	26	b	نیلوفر پیشرفتی در مدرسه کرد	4
F S	9	27	b	مجید لطفی به من کرد	7
F S	9	28	b	استاد صحبتی با شاگردش کرد	7
F S	9	29	b	سینا قراری با ندا گذاشت	5
F S	9	30	b	من حدسی در مورد ستاره زدم	4
F S	9	31	b	پژمان قضاوتی در مورد من کرد	6
F S	9	32	b	کاوه حسی در مورد پریسا کرد	1
F S	9	33	b	حامد استدلالی در مورد مسئله کرد	3
F S	9	34	b	حسین اشتباهی در مورد همسرش کرد	2
F S	9	35	b	نازنین تصمیمی در مورد خودش گرفت	3
F S	9	36	b	مهدی اعتراضی در دادگاه کرد	6
F S	9	1	c	گلناز اتو به لباسش زد	5
F S	9	2	c	شهره اتومبیل با دوستش راند	3
